GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1020,8,20,0,3,5,3
1260,23,21,0,3,5,3
660,11,10,0,3,5,3
660,9,16,0,3,5,3
630,18,5,0,3,5,3
840,2,24,0,3,5,3
960,12,7,0,3,5,3
1110,22,4,0,3,5,3
960,19,6,0,3,4,3
660,1,15,0,3,5,3
990,17,13,0,3,5,3
570,3,14,0,3,5,3
930,17,24,0,4,5,4
870,18,10,0,4,5,4
690,14,12,0,4,5,4
1260,1,9,0,4,5,4
540,5,8,0,4,5,4
1230,11,6,0,4,5,4
840,16,4,0,4,5,4
1230,13,2,0,4,5,4
840,22,7,0,4,5,4
1230,19,21,0,4,5,4
840,3,23,0,4,5,4
1050,15,20,0,4,5,4
750,4,18,0,5,5,5
1110,24,5,0,5,5,5
1080,21,16,0,5,5,5
990,10,8,0,5,4,5
780,1,6,0,5,5,5
1020,7,11,0,5,5,5
1170,3,13,0,5,3,5
1170,12,19,0,5,5,5
810,22,23,0,5,5,5
930,15,14,0,5,4,5
570,2,17,0,5,5,5
870,9,20,0,5,5,5
720,2,16,0,6,5,6
660,17,10,0,6,4,6
1110,12,3,0,6,5,6
630,11,21,0,6,5,6
870,5,1,0,6,3,6
780,24,20,0,6,5,6
780,7,19,0,6,5,6
1260,15,4,0,6,5,6
990,13,9,0,6,5,6
870,6,8,0,6,5,6
990,18,22,0,6,5,6
720,23,14,0,6,5,6
600,12,15,0,7,5,7
750,6,2,0,7,5,7
1200,19,10,0,7,5,7
930,8,4,0,7,5,7
1020,14,18,0,7,5,7
1200,11,22,0,7,5,7
1200,20,21,0,7,5,7
660,7,3,0,7,5,7
690,13,24,0,7,5,7
1170,9,17,0,7,5,7
540,16,1,0,7,5,7
600,5,23,0,7,5,7
1200,8,12,0,8,5,8
900,13,4,0,8,5,8
720,19,11,0,8,5,8
1260,24,7,0,8,5,8
1080,14,2,0,8,5,8
750,16,20,0,8,4,8
1230,21,3,0,8,5,8
600,18,15,0,8,5,8
810,17,22,0,8,5,8
570,1,23,0,8,5,8
1020,10,5,0,8,5,8
990,6,9,0,8,5,8
750,20,22,0,9,3,9
1230,19,13,0,9,5,9
630,23,11,0,9,5,9
930,5,12,0,9,5,9
1200,24,9,0,9,5,9
780,3,15,0,9,5,9
660,21,18,0,9,5,9
690,14,6,0,9,5,9
870,8,17,0,9,5,9
810,4,1,0,9,5,9
870,10,2,0,9,5,9
660,16,7,0,9,5,9
630,6,18,0,10,5,10
1140,22,13,0,10,5,10
960,10,16,0,10,5,10
810,9,14,0,10,5,10
810,23,19,0,10,5,10
960,3,8,0,10,5,10
540,2,12,0,10,5,10
1230,20,17,0,10,5,10
1080,21,1,0,10,5,10
840,15,24,0,10,4,10
990,7,5,0,10,5,10
900,4,11,0,10,5,10
900,7,8,0,11,5,11
660,20,19,0,11,5,11
870,1,2,0,11,5,11
1080,13,14,0,11,5,11
990,4,3,0,12,5,12
1260,15,16,0,12,5,12
1260,9,10,0,12,5,12
1170,21,22,0,12,5,12
810,11,12,0,13,5,13
1230,5,6,0,13,5,13
810,23,24,0,13,5,13
1230,17,18,0,13,5,13
1050,17,22,1,3,5,3
570,23,21,1,3,5,3
750,11,14,1,3,3,3
600,1,16,1,3,5,3
1200,4,5,1,3,5,3
840,9,2,1,3,5,3
570,7,18,1,3,5,3
900,13,12,1,3,5,3
1170,8,6,1,3,5,3
570,10,20,1,3,5,3
690,24,15,1,3,5,3
720,19,3,1,3,5,3
1110,16,18,1,4,5,4
780,3,2,1,4,5,4
630,4,12,1,4,5,4
1110,14,23,1,4,5,4
720,17,5,1,4,3,4
960,11,6,1,4,5,4
930,8,20,1,4,5,4
1050,9,21,1,4,4,4
1230,22,7,1,4,5,4
810,15,1,1,4,5,4
1200,24,10,1,4,5,4
960,13,19,1,4,5,4
870,12,5,1,5,5,5
1140,10,23,1,5,5,5
720,8,17,1,5,3,5
1080,4,19,1,5,5,5
1110,15,2,1,5,5,5
630,20,6,1,5,5,5
1230,18,21,1,5,5,5
1020,1,7,1,5,5,5
930,11,3,1,5,5,5
1050,22,16,1,5,5,5
540,13,24,1,5,5,5
990,14,9,1,5,4,5
960,13,22,1,6,5,6
600,10,11,1,6,5,6
660,14,7,1,6,5,6
600,15,9,1,6,5,6
570,23,5,1,6,5,6
1170,24,6,1,6,5,6
1200,16,3,1,6,5,6
1110,20,12,1,6,5,6
750,18,4,1,6,5,6
1050,2,8,1,6,5,6
870,17,21,1,6,5,6
810,1,19,1,6,4,6
780,6,23,1,7,5,7
690,9,8,1,7,5,7
1140,22,12,1,7,5,7
990,7,19,1,7,5,7
1080,18,1,1,7,4,7
990,16,14,1,7,5,7
960,5,24,1,7,4,7
780,20,15,1,7,5,7
660,21,4,1,7,5,7
1200,3,13,1,7,4,7
540,2,11,1,7,5,7
930,17,10,1,7,5,7
1050,6,9,1,8,5,8
840,5,15,1,8,5,8
750,4,24,1,8,5,8
960,1,14,1,8,5,8
960,21,3,1,8,5,8
990,12,8,1,8,5,8
960,2,20,1,8,5,8
990,19,11,1,8,4,8
1080,16,13,1,8,5,8
930,10,7,1,8,5,8
1200,23,17,1,8,5,8
570,18,22,1,8,5,8
660,4,8,1,9,5,9
720,2,17,1,9,5,9
600,12,24,1,9,5,9
630,11,23,1,9,5,9
540,5,10,1,9,5,9
750,9,1,1,9,5,9
1140,19,16,1,9,5,9
1260,22,15,1,9,5,9
1140,6,13,1,9,5,9
1080,7,21,1,9,5,9
930,20,18,1,9,5,9
810,3,14,1,9,5,9
900,22,4,1,10,5,10
690,5,20,1,10,5,10
990,16,2,1,10,5,10
1170,14,15,1,10,4,10
1200,23,3,1,10,5,10
960,24,11,1,10,5,10
960,19,17,1,10,5,10
900,6,1,1,10,5,10
540,7,13,1,10,5,10
870,12,9,1,10,4,10
690,21,10,1,10,5,10
540,8,18,1,10,5,10
840,2,1,1,11,5,11
1200,14,13,1,11,5,11
660,8,7,1,11,5,11
930,20,19,1,11,5,11
720,21,22,1,12,5,12
750,15,16,1,12,5,12
870,10,9,1,12,5,12
780,3,4,1,12,5,12
1140,24,23,1,13,5,13
1020,18,17,1,13,5,13
1140,12,11,1,13,5,13
930,6,5,1,13,5,13
540,8,12,2,3,5,3
1260,13,10,2,3,5,3
570,1,24,2,3,5,3
1260,19,14,2,3,5,3
840,20,9,2,3,5,3
960,3,18,2,3,4,3
600,11,22,2,3,5,3
810,15,2,2,3,5,3
540,7,6,2,3,5,3
1140,17,4,2,3,5,3
630,23,5,2,3,5,3
780,21,16,2,3,5,3
720,7,22,2,4,5,4
1080,13,1,2,4,5,4
600,12,21,2,4,3,4
1050,24,3,2,4,5,4
840,10,16,2,4,5,4
1260,17,20,2,4,5,4
1140,18,11,2,4,5,4
990,19,6,2,4,5,4
1050,9,2,2,4,5,4
810,5,15,2,4,5,4
720,23,14,2,4,5,4
780,8,4,2,4,5,4
1110,19,17,2,5,5,5
600,20,21,2,5,5,5
690,1,23,2,5,5,5
1230,6,18,2,5,5,5
1230,8,16,2,5,5,5
600,15,11,2,5,5,5
1080,14,24,2,5,5,5
540,2,4,2,5,5,5
540,5,12,2,5,5,5
1200,3,7,2,5,5,5
1200,9,22,2,5,5,5
690,14,12,2,6,5,6
1110,6,24,2,6,5,6
840,3,20,2,6,4,6
840,21,18,2,6,5,6
540,16,22,2,6,5,6
1110,17,11,2,6,5,6
1170,23,8,2,6,5,6
1020,7,13,2,6,5,6
750,9,19,2,6,5,6
540,4,15,2,6,4,6
990,2,5,2,6,5,6
870,1,10,2,6,5,6
1200,13,16,2,7,5,7
690,21,19,2,7,5,7
1140,12,3,2,7,5,7
1110,15,1,2,7,5,7
630,22,8,2,7,4,7
720,17,7,2,7,5,7
1170,24,2,2,7,5,7
660,10,6,2,7,5,7
900,11,14,2,7,3,7
840,5,9,2,7,4,7
1020,18,20,2,7,5,7
1080,4,23,2,7,5,7
660,16,7,2,8,5,8
990,22,23,2,8,5,8
1230,4,5,2,8,5,8
1050,24,10,2,8,5,8
1260,8,17,2,8,5,8
960,19,15,2,8,5,8
870,14,1,2,8,4,8
1260,2,6,2,8,4,8
660,12,20,2,8,5,8
930,9,13,2,8,5,8
690,11,3,2,8,5,8
1140,5,7,2,9,5,9
870,13,21,2,9,4,9
690,23,12,2,9,5,9
630,24,15,2,9,5,9
660,10,8,2,9,5,9
1110,4,1,2,9,5,9
1050,2,20,2,9,5,9
960,14,3,2,9,5,9
750,9,18,2,9,5,9
1140,11,19,2,9,4,9
870,16,6,2,9,5,9
540,17,22,2,9,5,9
720,19,12,2,10,5,10
870,11,24,2,10,5,10
1020,21,14,2,10,5,10
870,6,13,2,10,5,10
1230,7,23,2,10,4,10
960,22,2,2,10,5,10
840,1,18,2,10,5,10
1140,3,10,2,10,5,10
810,5,8,2,10,4,10
630,15,17,2,10,5,10
1050,20,4,2,10,5,10
690,16,9,2,10,5,10
570,13,14,2,11,5,11
540,20,19,2,11,5,11
1200,1,2,2,11,5,11
600,7,8,2,11,5,11
840,22,21,2,12,5,12
540,10,9,2,12,5,12
