GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
690,7,9,0,3,5,3
690,17,4,0,3,5,3
600,5,1,0,3,5,3
630,2,3,0,3,5,3
690,10,16,0,3,3,3
990,12,14,0,3,5,3
1110,15,21,0,3,4,3
1080,19,8,0,3,5,3
780,6,13,0,3,5,3
1020,22,20,0,3,5,3
690,11,18,0,3,5,3
1200,4,19,0,4,5,4
600,9,12,0,4,5,4
570,11,15,0,4,5,4
750,7,21,0,4,5,4
1170,5,17,0,4,5,4
810,22,3,0,4,5,4
600,1,16,0,4,5,4
720,2,20,0,4,5,4
1260,13,18,0,4,5,4
690,10,8,0,4,5,4
570,6,14,0,4,5,4
780,8,17,0,5,5,5
750,21,5,0,5,5,5
660,14,11,0,5,5,5
810,7,18,0,5,5,5
810,3,20,0,5,5,5
780,1,4,0,5,5,5
810,13,10,0,5,5,5
1140,9,6,0,5,5,5
720,19,16,0,5,5,5
1020,15,12,0,5,5,5
690,2,22,0,5,5,5
1260,22,15,0,6,5,6
1230,14,5,0,6,5,6
540,3,11,0,6,5,6
1200,6,10,0,6,5,6
630,21,20,0,6,5,6
1140,13,1,0,6,5,6
1230,16,9,0,6,5,6
570,8,18,0,6,5,6
1110,7,2,0,6,5,6
1200,12,19,0,6,5,6
1200,17,15,0,7,5,7
1080,19,3,0,7,4,7
810,11,7,0,7,5,7
540,9,8,0,7,5,7
870,21,14,0,7,5,7
810,1,6,0,7,5,7
600,5,13,0,7,5,7
870,18,22,0,7,5,7
690,16,2,0,7,5,7
930,4,20,0,7,5,7
630,10,12,0,7,5,7
960,2,6,0,8,3,8
1020,16,21,0,8,5,8
690,13,7,0,8,5,8
600,14,10,0,8,5,8
1230,20,5,0,8,5,8
870,17,9,0,8,5,8
750,22,12,0,8,5,8
1020,19,11,0,8,5,8
990,8,15,0,8,5,8
690,18,4,0,8,5,8
750,3,1,0,8,5,8
540,18,16,0,9,5,9
870,4,6,0,9,5,9
1080,3,8,0,9,5,9
1140,1,21,0,9,5,9
780,20,9,0,9,5,9
990,11,22,0,9,5,9
660,5,19,0,9,5,9
540,15,13,0,9,5,9
720,14,2,0,9,5,9
870,17,10,0,9,5,9
1050,7,12,0,9,5,9
1140,17,14,0,10,5,10
570,19,6,0,10,5,10
840,3,18,0,10,5,10
870,16,8,0,10,5,10
540,12,2,0,10,5,10
780,11,4,0,10,5,10
1050,5,7,0,10,4,10
990,10,22,0,10,5,10
690,9,13,0,10,5,10
540,20,1,0,10,5,10
990,20,19,0,11,4,11
630,1,2,0,11,4,11
690,8,7,0,11,5,11
780,13,14,0,11,3,11
960,4,3,0,12,5,12
690,9,10,0,12,5,12
1140,21,22,0,12,5,12
660,15,16,0,12,5,12
570,12,11,0,13,5,13
1020,6,5,0,13,5,13
1260,18,17,0,13,5,13
1170,21,17,0,14,5,14
900,15,4,0,14,5,14
630,22,8,1,3,5,3
570,10,15,1,3,5,3
870,19,7,1,3,5,3
750,9,4,1,3,5,3
930,1,12,1,3,5,3
1200,16,21,1,3,5,3
660,18,13,1,3,5,3
1050,11,17,1,3,3,3
660,2,20,1,3,5,3
840,3,5,1,3,5,3
540,6,14,1,3,5,3
810,15,18,1,4,5,4
960,22,1,1,4,5,4
990,8,2,1,4,5,4
1110,9,17,1,4,4,4
540,6,20,1,4,5,4
960,14,16,1,4,5,4
750,13,10,1,4,5,4
750,12,19,1,4,5,4
1080,4,5,1,4,5,4
1170,11,7,1,4,5,4
1170,21,3,1,4,5,4
1140,13,6,1,5,5,5
1260,14,1,1,5,4,5
540,12,18,1,5,5,5
840,21,9,1,5,5,5
750,2,19,1,5,5,5
870,22,3,1,5,5,5
960,7,5,1,5,5,5
1260,4,16,1,5,5,5
900,11,10,1,5,5,5
1110,20,8,1,5,5,5
660,17,15,1,5,5,5
990,7,15,1,6,5,6
870,19,14,1,6,5,6
810,22,9,1,6,5,6
1170,18,21,1,6,5,6
720,4,6,1,6,5,6
660,20,16,1,6,5,6
990,3,2,1,6,5,6
570,5,8,1,6,5,6
1140,13,11,1,6,5,6
690,1,17,1,6,5,6
660,10,12,1,6,5,6
960,8,17,1,7,5,7
1110,10,16,1,7,5,7
1020,15,20,1,7,3,7
1170,19,6,1,7,5,7
840,7,3,1,7,5,7
630,21,11,1,7,5,7
690,12,4,1,7,5,7
660,1,5,1,7,5,7
1170,18,9,1,7,5,7
570,13,2,1,7,5,7
930,14,22,1,7,5,7
900,11,14,1,8,5,8
990,17,4,1,8,5,8
810,6,15,1,8,5,8
1050,8,3,1,8,5,8
840,12,13,1,8,4,8
720,5,20,1,8,5,8
1260,19,21,1,8,5,8
1140,16,1,1,8,5,8
750,2,18,1,8,5,8
630,10,7,1,8,5,8
930,7,22,1,9,5,9
690,2,14,1,9,5,9
1110,5,19,1,9,5,9
810,8,12,1,9,5,9
1110,3,11,1,9,4,9
1230,4,1,1,9,5,9
810,10,17,1,9,5,9
990,20,9,1,9,5,9
690,16,6,1,9,4,9
600,15,21,1,9,5,9
660,17,21,1,10,5,10
600,15,2,1,10,5,10
720,14,12,1,10,5,10
690,22,19,1,10,5,10
570,3,9,1,10,5,10
840,18,4,1,10,5,10
660,5,13,1,10,5,10
630,1,7,1,10,4,10
540,6,8,1,10,5,10
1200,20,11,1,10,5,10
1140,20,19,1,11,5,11
810,8,7,1,11,5,11
660,14,13,1,11,5,11
600,2,1,1,11,5,11
990,16,15,1,12,5,12
630,4,3,1,12,5,12
750,21,22,1,12,5,12
1230,9,10,1,12,3,12
870,17,18,1,13,5,13
870,12,11,1,13,5,13
1260,6,5,1,13,5,13
1260,18,10,1,14,5,14
900,16,22,1,14,5,14
630,9,13,1,14,5,14
840,7,14,2,3,5,3
990,10,16,2,3,3,3
750,6,9,2,3,5,3
810,2,3,2,3,5,3
1080,15,8,2,3,5,3
810,13,11,2,3,5,3
780,18,12,2,3,5,3
990,19,17,2,3,5,3
660,4,5,2,3,5,3
960,20,22,2,3,5,3
660,21,1,2,3,5,3
720,18,8,2,4,5,4
1260,4,9,2,4,5,4
1110,13,2,2,4,5,4
1050,5,12,2,4,5,4
1200,7,17,2,4,5,4
720,6,10,2,4,5,4
990,1,14,2,4,4,4
570,21,3,2,4,5,4
780,16,22,2,4,5,4
750,11,20,2,4,5,4
750,15,19,2,4,5,4
1230,18,1,2,5,5,5
600,9,14,2,5,5,5
990,3,13,2,5,4,5
690,22,5,2,5,5,5
1230,8,11,2,5,5,5
990,4,12,2,5,5,5
1260,16,20,2,5,5,5
960,2,21,2,5,5,5
1050,17,10,2,5,5,5
660,19,6,2,5,5,5
870,15,7,2,5,5,5
1080,22,15,2,6,5,6
780,11,4,2,6,5,6
960,7,10,2,6,4,6
990,6,2,2,6,5,6
810,1,9,2,6,5,6
1260,3,18,2,6,5,6
1080,12,21,2,6,5,6
