GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
720,6,20,0,3,4,3
1230,16,9,0,3,5,3
930,14,19,0,3,5,3
600,3,13,0,3,5,3
630,12,21,0,3,5,3
1080,1,7,0,3,5,3
720,10,5,0,3,5,3
1050,18,4,0,3,5,3
780,15,8,0,3,5,3
540,11,2,0,3,5,3
540,15,11,0,4,5,4
570,2,9,0,4,5,4
570,10,20,0,4,5,4
1110,16,7,0,4,5,4
1020,21,18,0,4,5,4
840,12,1,0,4,3,4
930,6,14,0,4,5,4
540,8,13,0,4,5,4
1050,3,17,0,4,5,4
630,19,5,0,4,5,4
1110,1,13,0,5,5,5
1260,18,15,0,5,5,5
1080,17,5,0,5,5,5
930,20,2,0,5,5,5
810,8,3,0,5,5,5
690,6,16,0,5,5,5
810,12,10,0,5,5,5
1140,21,9,0,5,4,5
1050,7,11,0,5,5,5
780,4,14,0,5,5,5
720,21,3,0,6,5,6
690,13,7,0,6,5,6
1110,5,15,0,6,5,6
900,18,8,0,6,5,6
900,11,4,0,6,5,6
750,19,6,0,6,5,6
720,9,1,0,6,5,6
1050,10,2,0,6,5,6
1020,16,12,0,6,5,6
990,14,17,0,6,5,6
1110,17,6,0,7,5,7
840,20,4,0,7,4,7
1140,10,16,0,7,5,7
1020,21,11,0,7,5,7
660,2,15,0,7,5,7
540,3,12,0,7,3,7
870,19,1,0,7,5,7
750,14,7,0,7,5,7
750,5,8,0,7,5,7
1080,9,18,0,7,5,7
570,9,19,0,8,5,8
1260,4,2,0,8,5,8
1020,17,12,0,8,5,8
570,6,15,0,8,5,8
1140,13,21,0,8,5,8
1110,16,5,0,8,5,8
1020,7,18,0,8,5,8
810,3,10,0,8,5,8
750,1,20,0,8,5,8
660,11,14,0,8,5,8
1140,4,19,0,9,5,9
1230,8,17,0,9,5,9
960,13,20,0,9,5,9
780,13,12,0,11,5,11
990,15,16,0,11,5,11
780,7,6,0,11,5,11
990,19,18,0,11,5,11
630,4,3,0,11,4,11
540,9,10,0,11,5,11
690,2,1,0,11,5,11
540,1,21,0,12,5,12
600,14,13,0,12,5,12
840,20,19,0,12,5,12
780,11,10,0,12,5,12
1260,7,8,0,12,5,12
1050,17,16,0,12,5,12
1110,5,4,0,12,5,12
630,2,3,0,13,5,13
1020,8,9,0,13,5,13
780,18,17,0,13,5,13
810,20,21,0,13,5,13
1260,12,11,0,13,5,13
690,15,14,0,13,5,13
1140,5,6,0,13,5,13
1200,7,9,1,3,5,3
780,17,4,1,3,5,3
540,6,20,1,3,5,3
780,1,19,1,3,5,3
900,8,2,1,3,5,3
720,3,14,1,3,5,3
